query,title,link,image_url,saved_path,width,height,status,collected_at
워시타워,LG전자 워시타워 FX24GJAD + RD21EJAD (W21GEAM),https://search.shopping.naver.com/catalog/48864793618,https://shopping-phinf.pstatic.net/main_4886479/48864793618.20240702120116.jpg,data\staging\wash_tower\워시타워\stg_0020.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:04
워시타워,LG전자 워시타워 F13WJANR + RH10WJAN (W1310WAN) 1개,https://search.shopping.naver.com/catalog/59618537084,https://shopping-phinf.pstatic.net/main_5961853/59618537084.20260410142606.jpg,data\staging\wash_tower\워시타워\stg_0021.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:05
워시타워,LG전자 워시타워 FX24WJADR+RD21WJAD (W2421WAMR) 1개,https://search.shopping.naver.com/catalog/59645379413,https://shopping-phinf.pstatic.net/main_5964537/59645379413.20260413153635.jpg,data\staging\wash_tower\워시타워\stg_0022.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:05
워시타워,삼성 세탁기건조기 일체형 그랑데 ai 비스포크 워시 타워형 21+17kg,https://smartstore.naver.com/main/products/12238069810,https://shopping-phinf.pstatic.net/main_8978258/89782580526.1.jpg,data\staging\wash_tower\워시타워\stg_0023.jpg,600,600,skipped_duplicate,2026-05-14T15:34:05
워시타워,LG전자 워시타워 FX23EJN + D20GJN (W20EGAN),https://search.shopping.naver.com/catalog/31912971619,https://shopping-phinf.pstatic.net/main_3191297/31912971619.20220419180148.jpg,data\staging\wash_tower\워시타워\stg_0024.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:06
워시타워,LG전자 워시타워 FX23GJN + RD20GJN (W20GGAN) 1개,https://search.shopping.naver.com/catalog/59772477645,https://shopping-phinf.pstatic.net/main_5977247/59772477645.20260423122252.jpg,data\staging\wash_tower\워시타워\stg_0025.jpg,500,500,skipped_duplicate,2026-05-14T15:34:06
워시타워,LG전자 워시타워 FA25YJFB + RA25MJFB (WA2525YMZF),https://search.shopping.naver.com/catalog/54878322634,https://shopping-phinf.pstatic.net/main_5487832/54878322634.20250527162330.jpg,data\staging\wash_tower\워시타워\stg_0026.jpg,750,750,skipped_duplicate,2026-05-14T15:34:06
워시타워,LG전자 워시타워 FA25EJFB + RA25EJFB (WA2525EEZF),https://search.shopping.naver.com/catalog/55399059483,https://shopping-phinf.pstatic.net/main_5539905/55399059483.20250620160911.jpg,data\staging\wash_tower\워시타워\stg_0027.jpg,500,643,skipped_duplicate,2026-05-14T15:34:07
워시타워,LG전자 워시타워 FA25MJFB + RA25YJFB (WA2525MYZF),https://search.shopping.naver.com/catalog/54878312008,https://shopping-phinf.pstatic.net/main_5487831/54878312008.20250527162503.jpg,data\staging\wash_tower\워시타워\stg_0028.jpg,750,750,skipped_duplicate,2026-05-14T15:34:07
워시타워,LG전자 워시타워 25kg+20kg W2520WHM 릴리화이트 전국무료배송,https://smartstore.naver.com/main/products/12628372024,https://shopping-phinf.pstatic.net/main_9017288/90172882880.1.jpg,data\staging\wash_tower\워시타워\stg_0029.jpg,2048,2048,skipped_duplicate,2026-05-14T15:34:08
워시타워,LG전자 워시타워 FL25GJN + RL21EJN (WL21GEN),https://search.shopping.naver.com/catalog/42303231619,https://shopping-phinf.pstatic.net/main_4230323/42303231619.20230829174548.jpg,data\staging\wash_tower\워시타워\stg_0030.jpg,750,750,skipped_duplicate,2026-05-14T15:34:08
워시타워,(삼성설치포함)AI 원바디 세탁기 24kg + 건조기 20kg 워시타워 화이트 WF2420HCWWC,https://smartstore.naver.com/main/products/11021880281,https://shopping-phinf.pstatic.net/main_8856638/88566386488.jpg,data\staging\wash_tower\워시타워\stg_0031.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:08
워시타워,삼성 비스포크AI 원바디 워시 타워형 세탁기 건조기 일체형 21+17kg 1등급,https://smartstore.naver.com/main/products/12942628675,https://shopping-phinf.pstatic.net/main_9048713/90487139685.jpg,data\staging\wash_tower\워시타워\stg_0032.jpg,492,492,skipped_duplicate,2026-05-14T15:34:09
워시타워,엘지 트롬 오브제컬렉션 일체형 세탁23kg 건조20kg 워시타워 원바디 그린 W20GGAN,https://smartstore.naver.com/main/products/11984197079,https://shopping-phinf.pstatic.net/main_8952870/89528707767.jpg,data\staging\wash_tower\워시타워\stg_0033.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:09
워시타워,LG전자 워시타워 FX25WJNS + RD20WJNS (W20WZNM),https://search.shopping.naver.com/catalog/39651683623,https://shopping-phinf.pstatic.net/main_3965168/39651683623.20230821155023.jpg,data\staging\wash_tower\워시타워\stg_0034.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:10
워시타워,LG전자 워시타워 F13EJN + RH10GJN (W10EGN),https://search.shopping.naver.com/catalog/34643320621,https://shopping-phinf.pstatic.net/main_3464332/34643320621.20251015223703.jpg,data\staging\wash_tower\워시타워\stg_0035.jpg,350,350,skipped_duplicate,2026-05-14T15:34:10
워시타워,LG전자 워시타워 W20EEZ,https://search.shopping.naver.com/catalog/38118191623,https://shopping-phinf.pstatic.net/main_3811819/38118191623.20230404145937.jpg,data\staging\wash_tower\워시타워\stg_0036.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:10
워시타워,LG전자 워시타워 FA25GJFB + RA25EJFB (WA2525GEZF),https://search.shopping.naver.com/catalog/53758689776,https://shopping-phinf.pstatic.net/main_5375868/53758689776.20250325194735.jpg,data\staging\wash_tower\워시타워\stg_0037.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:11
워시타워,LG전자 오브제컬렉션 워시타워 W20GEAN 세탁기 23kg + 건조기 20kg 방문설치,https://link.coupang.com/re/PCSNAVERPCSDP?pageKey=6764223156&ctag=6764223156&lptag=l344240606918&itemId=44140069368&vendorItemId=81294119532&spec=10305197,https://shopping-phinf.pstatic.net/main_5976378/59763784248.jpg,data\staging\wash_tower\워시타워\stg_0038.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:11
워시타워,LG전자 워시타워 FX24EJADR+RD21EJAD (W2421EEAMR) 1개,https://search.shopping.naver.com/catalog/59645004437,https://shopping-phinf.pstatic.net/main_5964500/59645004437.20260413143948.jpg,data\staging\wash_tower\워시타워\stg_0039.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:11
워시타워,LG전자 워시타워 FX24WXDR+RD20WXD (W2420WDR) 1개,https://search.shopping.naver.com/catalog/59645780903,https://shopping-phinf.pstatic.net/main_5964578/59645780903.20260413163856.jpg,data\staging\wash_tower\워시타워\stg_0040.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:12
워시타워,LG 워시타워 W20WANQ 오브제컬렉션 세탁기 + 건조기 일체형 / 화이트,https://smartstore.naver.com/main/products/10795842637,https://shopping-phinf.pstatic.net/main_8834034/88340348627.3.jpg,data\staging\wash_tower\워시타워\stg_0041.jpg,568,532,skipped_duplicate,2026-05-14T15:34:12
워시타워,LG전자 워시타워 W20EGZ,https://search.shopping.naver.com/catalog/32002566618,https://shopping-phinf.pstatic.net/main_3200256/32002566618.20251015224450.jpg,data\staging\wash_tower\워시타워\stg_0042.jpg,350,350,skipped_duplicate,2026-05-14T15:34:13
워시타워,LG전자 워시타워 FX24EJAD + RD21EJAD (W21EEAM),https://search.shopping.naver.com/catalog/48864503618,https://shopping-phinf.pstatic.net/main_4886450/48864503618.20240702113726.jpg,data\staging\wash_tower\워시타워\stg_0043.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:13
워시타워,LG전자 워시타워 FX23GJAD + RD21EJAD (W2321GEAM),https://search.shopping.naver.com/catalog/56017873907,https://shopping-phinf.pstatic.net/main_5601787/56017873907.20250806163411.jpg,data\staging\wash_tower\워시타워\stg_0044.jpg,350,350,skipped_duplicate,2026-05-14T15:34:13
워시타워,LG전자 워시타워 F13BJN + RH10BJHN (W10BHN),https://search.shopping.naver.com/catalog/42198991619,https://shopping-phinf.pstatic.net/main_4219899/42198991619.20251015224804.jpg,data\staging\wash_tower\워시타워\stg_0045.jpg,350,350,skipped_duplicate,2026-05-14T15:34:14
워시타워,LG전자 워시타워 FX24GJDG + RD20EJDE (W20GEZ),https://search.shopping.naver.com/catalog/32004215621,https://shopping-phinf.pstatic.net/main_3200421/32004215621.20220425150033.jpg,data\staging\wash_tower\워시타워\stg_0046.jpg,1000,1000,approved,2026-05-14T15:34:14
워시타워,LG전자 세탁기건조기세트 24+20kg 워시타워 FX24WJN+RD20WJN W20WHN,https://smartstore.naver.com/main/products/9889918968,https://shopping-phinf.pstatic.net/main_8743442/87434421241.jpg,data\staging\wash_tower\워시타워\stg_0047.jpg,500,500,approved,2026-05-14T15:34:15
워시타워,LG전자 워시타워 FX23EJN + RD20EJN (W20EEAN) 1개,https://search.shopping.naver.com/catalog/59307355588,https://shopping-phinf.pstatic.net/main_5930735/59307355588.20260318171516.jpg,data\staging\wash_tower\워시타워\stg_0048.jpg,1000,1000,approved,2026-05-14T15:34:15
워시타워,LG전자 워시타워 FX24GJADR+RD21EJAD (W2421GEAMR) 1개,https://search.shopping.naver.com/catalog/59645227741,https://shopping-phinf.pstatic.net/main_5964522/59645227741.20260413151303.jpg,data\staging\wash_tower\워시타워\stg_0049.jpg,1000,1000,approved,2026-05-14T15:34:15
워시타워,LG전자 워시타워 FX24WJN + RD20WJN (W20WHN),https://smartstore.naver.com/main/products/11514974297,https://shopping-phinf.pstatic.net/main_8905948/89059484670.jpg,data\staging\wash_tower\워시타워\stg_0050.jpg,640,640,skipped_duplicate,2026-05-14T15:34:16
워시타워,LG 트롬 세탁기건조기 일체형 세트 W20WHN 워시타워 24+20,https://smartstore.naver.com/main/products/10412545527,https://shopping-phinf.pstatic.net/main_8795705/87957050503.jpg,data\staging\wash_tower\워시타워\stg_0051.jpg,1080,1080,skipped_duplicate,2026-05-14T15:34:16
워시타워,LG 트롬 AI 오브제컬렉션 워시타워25/25kg 최신 WA2525GEHF LG전문기사 방문설치,https://smartstore.naver.com/main/products/11942831542,https://shopping-phinf.pstatic.net/main_8948734/89487342230.jpg,data\staging\wash_tower\워시타워\stg_0052.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:16
워시타워,LG 트롬 AI 오브제컬렉션 워시타워 엘지 세탁기 건조기 25kg 1등급WA2525YMZF,https://smartstore.naver.com/main/products/12138860618,https://shopping-phinf.pstatic.net/main_8968337/89683371323.jpg,data\staging\wash_tower\워시타워\stg_0053.jpg,860,860,skipped_duplicate,2026-05-14T15:34:17
워시타워,LG전자 워시타워 FL25MJUR + RL22YJU (WL22MYHU),https://search.shopping.naver.com/catalog/47785184619,https://shopping-phinf.pstatic.net/main_4778518/47785184619.20240517095730.jpg,data\staging\wash_tower\워시타워\stg_0054.jpg,600,600,approved,2026-05-14T15:34:17
워시타워,LG전자 혜택가 207만원대 LG전자 트롬 워시타워 W20WD 세탁24kg 건조20kg,https://link.gmarket.co.kr/gate/pcs?item-no=2344305507&sub-id=1003&service-code=10000003&lcd=100000092,https://shopping-phinf.pstatic.net/main_3551409/35514091238.163.jpg,data\staging\wash_tower\워시타워\stg_0055.jpg,600,600,skipped_duplicate,2026-05-14T15:34:18
워시타워,LG 워시타워 W21WAM 세탁기 24kg 건조기 21kg,https://smartstore.naver.com/main/products/10503741323,https://shopping-phinf.pstatic.net/main_8804824/88048246675.46.jpg,data\staging\wash_tower\워시타워\stg_0056.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:18
워시타워,[혜택가 226만] LG 트롬 오브제컬렉션 워시타워 W21WAM 세탁기건조기 24/21kg,https://www.11st.co.kr/connect/Gateway.tmall?method=Xsite&prdNo=7311004275&tid=1000000061,https://shopping-phinf.pstatic.net/main_4875484/48754845765.15.jpg,data\staging\wash_tower\워시타워\stg_0057.jpg,900,900,skipped_duplicate,2026-05-14T15:34:18
워시타워,[신세계백화점]LG전자 (LG)SLG전자 직영 트롬 워시타워 오브제컬렉션 W20WANQ,https://link.gmarket.co.kr/gate/pcs?item-no=4494611069&sub-id=1003&service-code=10000003&lcd=100000092,https://shopping-phinf.pstatic.net/main_5840088/58400882628.jpg,data\staging\wash_tower\워시타워\stg_0058.jpg,600,600,skipped_duplicate,2026-05-14T15:34:19
워시타워,LG전자 워시타워 F13BJN + RH10BJN (W10BN),https://search.shopping.naver.com/catalog/38174314619,https://shopping-phinf.pstatic.net/main_3817431/38174314619.20251015224550.jpg,data\staging\wash_tower\워시타워\stg_0059.jpg,350,350,skipped_duplicate,2026-05-14T15:34:19
워시타워,LG전자 워시타워 FL25EJUER + RL22GJUG (WL22EGZU) 1개,https://search.shopping.naver.com/catalog/59401676601,https://shopping-phinf.pstatic.net/main_5940167/59401676601.20260326170132.jpg,data\staging\wash_tower\워시타워\stg_0060.jpg,350,350,skipped_duplicate,2026-05-14T15:34:20
워시타워,"LG전자 워시타워 FX24WXD + RD20WXD (W20WD) 방문주기12개월, 의무사용 72개월",https://search.shopping.naver.com/catalog/59128530012,https://shopping-phinf.pstatic.net/main_5912853/59128530012.20260303150053.jpg,data\staging\wash_tower\워시타워\stg_0061.jpg,792,750,skipped_duplicate,2026-05-14T15:34:20
워시타워,LG전자 워시타워 FL25WJUR + RL22WJU (WL22WDU),https://search.shopping.naver.com/catalog/45437828621,https://shopping-phinf.pstatic.net/main_4543782/45437828621.20240124175853.jpg,data\staging\wash_tower\워시타워\stg_0062.jpg,350,350,skipped_duplicate,2026-05-14T15:34:20
워시타워,LG전자 세탁기건조기세트 24+20kg 워시타워 FX24WJN+RD20WJN W20WHN,https://smartstore.naver.com/main/products/10341312514,https://shopping-phinf.pstatic.net/main_8788581/87885816883.1.jpg,data\staging\wash_tower\워시타워\stg_0063.jpg,1000,1000,approved,2026-05-14T15:34:21
워시타워,LG전자 워시타워 F13WJAN + RH10WJAN (W10WAN) 1개,https://search.shopping.naver.com/catalog/59771422382,https://shopping-phinf.pstatic.net/main_5977142/59771422382.20260423100438.jpg,data\staging\wash_tower\워시타워\stg_0064.jpg,350,350,skipped_duplicate,2026-05-14T15:34:21
워시타워,LG전자 워시타워 FL25EJUER + RL22EJUE (WL22EEZU) 1개,https://search.shopping.naver.com/catalog/59816046802,https://shopping-phinf.pstatic.net/main_5981604/59816046802.20260427165712.jpg,data\staging\wash_tower\워시타워\stg_0065.jpg,350,350,skipped_duplicate,2026-05-14T15:34:21
워시타워,LG 트롬 오브제컬렉션 워시타워 W20WHN,https://www.lge.co.kr/wash-tower/w20whn?naver_code=100212&utm_source=navershopping&utm_medium=cps&utm_campaign=20220118_navercps_pdp_lgekr,https://shopping-phinf.pstatic.net/main_3798516/37985166606.jpg,data\staging\wash_tower\워시타워\stg_0066.jpg,350,350,skipped_duplicate,2026-05-14T15:34:22
워시타워,"LG전자 워시타워 FL25EJN + RL21GJN (WL21EGN) 방문주기12개월, 의무사용 72개월",https://search.shopping.naver.com/catalog/59166113485,https://shopping-phinf.pstatic.net/main_5916611/59166113485.20260306154536.jpg,data\staging\wash_tower\워시타워\stg_0067.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:22
워시타워,LG전자 워시타워 W20GEHN,https://search.shopping.naver.com/catalog/32456134620,https://shopping-phinf.pstatic.net/main_3245613/32456134620.20220520095953.jpg,data\staging\wash_tower\워시타워\stg_0068.jpg,500,500,approved,2026-05-14T15:34:23
워시타워,LG전자 워시타워 FL25KJUR + RL22KJU (WL22KDU),https://search.shopping.naver.com/catalog/45436865619,https://shopping-phinf.pstatic.net/main_4543686/45436865619.20240124163556.jpg,data\staging\wash_tower\워시타워\stg_0069.jpg,350,350,skipped_duplicate,2026-05-14T15:34:23
워시타워,LG전자 트롬 트루스팀 워시타워 W20WD 세탁24kg 건조20kg,https://smartstore.naver.com/main/products/6139216797,https://shopping-phinf.pstatic.net/main_8368371/83683716285.265.jpg,data\staging\wash_tower\워시타워\stg_0070.jpg,1000,1000,approved,2026-05-14T15:34:23
워시타워,LG전자 워시타워 FL25EJUR + RL22GJU (WL22EGHU),https://search.shopping.naver.com/catalog/49071516621,https://shopping-phinf.pstatic.net/main_4907151/49071516621.20240718145649.jpg,data\staging\wash_tower\워시타워\stg_0071.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:24
워시타워,LG전자 워시타워 FL25GJUGR + RL22EJUE (WL22GEZU),https://search.shopping.naver.com/catalog/45431786619,https://shopping-phinf.pstatic.net/main_4543178/45431786619.20240124111703.jpg,data\staging\wash_tower\워시타워\stg_0072.jpg,350,350,skipped_duplicate,2026-05-14T15:34:24
워시타워,LG전자 워시타워 FL25YJUYR + RL22MJUM (WL22YMZU),https://search.shopping.naver.com/catalog/45412645624,https://shopping-phinf.pstatic.net/main_4541264/45412645624.20240123180248.jpg,data\staging\wash_tower\워시타워\stg_0073.jpg,350,350,skipped_duplicate,2026-05-14T15:34:25
워시타워,LG전자 워시타워 FL25MJUMR + RL22YJUY (WL22MYZU),https://search.shopping.naver.com/catalog/45431893619,https://shopping-phinf.pstatic.net/main_4543189/45431893619.20240124104859.jpg,data\staging\wash_tower\워시타워\stg_0074.jpg,350,350,skipped_duplicate,2026-05-14T15:34:25
워시타워,LG전자 세탁기건조기세트 일체형 트루스팀 세탁기 24kg 건조기 21kg,https://smartstore.naver.com/main/products/10648660870,https://shopping-phinf.pstatic.net/main_8819316/88193166768.5.jpg,data\staging\wash_tower\워시타워\stg_0075.jpg,1000,1000,deleted,2026-05-14T15:34:25
워시타워,삼성전자 LG전자 W17WTA 트롬 워시타워 (세탁24kg/건조17kg),https://smartstore.naver.com/main/products/6097545278,https://shopping-phinf.pstatic.net/main_8364204/83642044766.1.jpg,data\staging\wash_tower\워시타워\stg_0076.jpg,1000,1000,approved,2026-05-14T15:34:26
워시타워,LG전자 워시타워 FA23EJNB +  RA23GJNB (WA2323EGZN),https://search.shopping.naver.com/catalog/57827330175,https://shopping-phinf.pstatic.net/main_5782733/57827330175.20251126144231.jpg,data\staging\wash_tower\워시타워\stg_0077.jpg,500,500,approved,2026-05-14T15:34:26
워시타워,LG 오브제 컬렉션 워시타워 세탁 25kg + 건조 21kg 트루스팀 네이처 베이지,https://smartstore.naver.com/main/products/7696824794,https://shopping-phinf.pstatic.net/main_8524132/85241325116.1.jpg,data\staging\wash_tower\워시타워\stg_0078.jpg,1284,1253,skipped_duplicate,2026-05-14T15:34:27
워시타워,LG전자 워시타워 FX24WJAD + RD21WJAD (W21WAM) + 2025 LED QNED 4K 75AEA 163cm (65QNED75AEA),https://search.shopping.naver.com/catalog/58534038702,https://shopping-phinf.pstatic.net/main_5853403/58534038702.20260116101552.jpg,data\staging\wash_tower\워시타워\stg_0079.jpg,1000,1000,deleted,2026-05-14T15:34:27
워시타워,LG 트롬 AI 오브제컬렉션 워시타워 WA2525YMZF 네이비 크림,https://smartstore.naver.com/main/products/11926893846,https://shopping-phinf.pstatic.net/main_8947140/89471404534.jpg,data\staging\wash_tower\워시타워\stg_0080.jpg,800,800,skipped_duplicate,2026-05-14T15:34:27
워시타워,LG전자 워시타워 FX24EJADR+RD21GJAD (W2421EGAMR) 1개,https://search.shopping.naver.com/catalog/59619408403,https://shopping-phinf.pstatic.net/main_5961940/59619408403.20260410163828.jpg,data\staging\wash_tower\워시타워\stg_0081.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:28
워시타워,LG전자 워시타워 FA23IJAN + FA23IJAN （WA2323IIAN）,https://search.shopping.naver.com/catalog/57764815689,https://shopping-phinf.pstatic.net/main_5776481/57764815689.20251118153332.jpg,data\staging\wash_tower\워시타워\stg_0082.jpg,750,750,skipped_duplicate,2026-05-14T15:34:28
워시타워,LG전자 워시타워 FL25EJUER + RL22MJUM (WL22EMZU),https://search.shopping.naver.com/catalog/45435207618,https://shopping-phinf.pstatic.net/main_4543520/45435207618.20240124143702.jpg,data\staging\wash_tower\워시타워\stg_0083.jpg,350,350,skipped_duplicate,2026-05-14T15:34:29
워시타워,LG전자 워시타워 FL25MJUMR + RL22MJUM (WL22MMZU),https://search.shopping.naver.com/catalog/45432159620,https://shopping-phinf.pstatic.net/main_4543215/45432159620.20240124113257.jpg,data\staging\wash_tower\워시타워\stg_0084.jpg,350,350,skipped_duplicate,2026-05-14T15:34:29
워시타워,삼성 세탁기건조기 워시타워형 1등급 25KG +21KG 화이트/블랙 택1,https://smartstore.naver.com/main/products/12199379081,https://shopping-phinf.pstatic.net/main_8974388/89743889786.jpg,data\staging\wash_tower\워시타워\stg_0085.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:29
워시타워,LG 트롬 오브제컬렉션 워시타워 렌탈 가전 구독 W20WHN,https://ykgmall.com/product/detail.html?product_no=938&cate_no=122&display_group=1&utm_source=naver&utm_medium=shopping&utm_campaign=knowledge_shopping&mkt_in=Y&ghost_mall_id=naver&ref=naver_open,https://shopping-phinf.pstatic.net/main_5960805/59608053943.jpg,data\staging\wash_tower\워시타워\stg_0086.jpg,1100,1100,skipped_duplicate,2026-05-14T15:34:30
워시타워,LG전자 워시타워 FL25GJUGR + RL22MJUM (WL22GMZU),https://search.shopping.naver.com/catalog/45435716621,https://shopping-phinf.pstatic.net/main_4543571/45435716621.20240124160432.jpg,data\staging\wash_tower\워시타워\stg_0087.jpg,350,350,skipped_duplicate,2026-05-14T15:34:30
워시타워,[무료배송및설치] LG전자 24+20kg 오브제 워시타워 FX24WJN+RD20WJN W20WHN,https://smartstore.naver.com/main/products/11225609981,https://shopping-phinf.pstatic.net/main_8877012/88770120312.jpg,data\staging\wash_tower\워시타워\stg_0088.jpg,1000,1000,skipped_duplicate,2026-05-14T15:34:31
